CNPJ_Fundo,Data_Referencia,Versao,Nome_Diretor_Representante,Funcao,Nome_Empresa,Periodo,Cargo_Funcao,Atividade_Principal
31.962.875/0001-06,2019-12-01,1,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BANCO SANTANDER BRASIL S.A,de 1999 até 03/2016,Superindentente,Country Head da Santander Securities Services
31.962.875/0001-06,2019-12-01,1,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BRL TRUST DTVM S.A,Desde 01/04/2016,Sócio-Diretor,Administrador fiduciário
31.962.875/0001-06,2019-12-01,1,Odair dos Santos,Representante de cotistas,Deloitte Touche Tohmatsu Auditores Independentes,08/98 a 06/12,Gerente Sênior de Auditoria,Auditoria e Consultoria
31.962.875/0001-06,2019-12-01,1,Odair dos Santos,Representante de cotistas,Prologis Logística Ltda.,11/12 a atual,Gerente de Compliance,Real Estate - Galpões Logísticos
32.000.013/0001-57,2019-12-01,1,José Alexandre Costa de Freitas,Diretor Responsável pelo FII,Oliveira Trust,Março/1992 - Data Atual,Diretor Presidente,Distribuidora de Títulos e Valores Mobiliários
32.006.821/0001-21,2019-12-01,1,José Alexandre Costa de Freitas,Diretor Responsável pelo FII,Oliveira Trust,Março/1992 - Data Atual,Diretor Presidente,Distribuidora de Títulos e Valores Mobiliários
32.065.364/0001-46,2019-12-01,1,Pedro Carlos Batista Jourdan,Diretor Responsável pelo FII,Oliveira Trust DTVM,4 anos,Gerente,Administração de Fundos
32.065.364/0001-46,2019-12-01,1,Pedro Carlos Batista Jourdan,Diretor Responsável pelo FII,CM Capital Markets DTVM,3 anos,Gerente,Administração de Fundos
32.177.294/0001-18,2019-12-01,1,José Maria Ribeiro de Melo,Diretor Responsável pelo FII,Mercantil do Brasil Corretora S.A.CTVM,Desde 2015,Diretor Executivo,Administração e Gestão de Recursos de Terceiros
32.177.294/0001-18,2019-12-01,1,José Maria Ribeiro de Melo,Diretor Responsável pelo FII,Mercantil do Brasil Distribuidora S.A.TVM,Desde 2005,Diretor Executivo,Administração e Gestão de Recursos de Terceiros
32.186.230/0001-83,2019-06-01,1,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BANCO SANTANDER BRASIL S.A,de 1999 até 03/2016,Superindentente,Country Head da Santander Securities Services
32.186.230/0001-83,2019-06-01,1,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BRL TRUST DTVM S.A,Desde 01/04/2016,Sócio-Diretor,Administrador fiduciário
32.274.163/0001-59,2019-08-01,1,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BANCO SANTANDER BRASIL S.A,de 1999 até 03/2016,Superindentente,Country Head da Santander Securities Services
32.274.163/0001-59,2019-08-01,1,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BRL TRUST DTVM S.A,Desde 01/04/2016,Sócio-Diretor,Administrador fiduciário
32.274.163/0001-59,2019-12-01,1,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BRL TRUST DTVM S.A,Desde 01/04/2016,Sócio-Diretor,Administrador fiduciário
32.274.163/0001-59,2019-12-01,1,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BANCO SANTANDER BRASIL S.A,de 1999 até 03/2016,Superindentente,Country Head da Santander Securities Services
32.397.369/0001-76,2019-12-01,5,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Planner Corretora de Valores S/A,1999/2000,Gerente,"Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos ""covenants"" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes."
32.397.369/0001-76,2019-12-01,5,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Grupo Planner,2001/Atual,Diretor / Conselheiro,Responsável pela administração fiduciária de Fundos de Investimento
32.397.369/0001-76,2019-12-01,5,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Banco Bradesco S/A,2000/2001,Gerente de Underwriting,"Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos. O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais)."
32.397.369/0001-76,2019-12-01,5,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Banco Bandeirantes de Investimentos S/A,1986/1999,Analista de Investimento,"Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros."
32.441.656/0001-36,2019-06-01,1,Allan Hadid,Diretor Responsável pelo FII,Banco BTG Pactual S.A,De julho de 2014 até hoje,"Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management","Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management."
32.441.656/0001-36,2019-06-01,1,Allan Hadid,Diretor Responsável pelo FII,BRZ Investimentos,De junho de 2011 até junho de 2014,CEO (Chief Executive Officer),Atuou na área de gestão de recursos
32.655.589/0001-52,2019-12-01,1,ANDRÉ BERNARDINO DA CRUZ FILHO,Diretor Responsável pelo FII,Banco Bradesco S.A.,Atual,Diretor responsável pela administração dos Fundos,Instituição Financeira
32.667.306/0001-92,2019-06-01,1,Allan Hadid,Diretor Responsável pelo FII,Banco BTG Pactual S.A,De julho de 2014 até hoje,"Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management","Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management."
32.667.306/0001-92,2019-06-01,1,Allan Hadid,Diretor Responsável pelo FII,BRZ Investimentos,De junho de 2011 até junho de 2014,CEO (Chief Executive Officer),Atuou na área de gestão de recursos
32.784.898/0001-22,2019-12-01,2,Augusto Afonso Martins,Diretor Responsável pelo FII,Rio Bravo Investimentos,08/2006 a 03/2017,Sócio co-responsável pela área de investimentos imobiliários,Gestora de recursos
32.784.898/0001-22,2019-12-01,2,Augusto Afonso Martins,Diretor Responsável pelo FII,Credit Suisse Hedging-Griffo,03/2017 a 10/2018,Diretor co-responsável pela área de investimentos imobiliários,Gestora de recursos
32.784.898/0001-22,2019-12-01,2,Augusto Afonso Martins,Diretor Responsável pelo FII,Credit Suisse Hedging-Griffo,10/2018 - atualmente,Diretor responsável pela área de investimentos imobiliários,Gestora de recursos
33.841.981/0001-59,2019-12-01,1,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Planner Corretora de Valores S/A,1999/2000,Gerente,"Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos ""covenants"" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes."
33.841.981/0001-59,2019-12-01,1,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Banco Bradesco S/A,2000/2001,Gerente de Underwriting,"Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais)."
33.841.981/0001-59,2019-12-01,1,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Grupo Planner,2001/ Atual,Diretor / Conselheiro,Responsável pela administração fiduciária de Fundos de Investimento
33.841.981/0001-59,2019-12-01,1,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Banco Bandeirantes de Investimentos S/A,1986/1999,Analista de Investimento,"Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros."
33.842.871/0001-01,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BRL TRUST DTVM S.A,Desde 01/04/2016,Sócio-Diretor,Administrador fiduciário
33.842.871/0001-01,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BANCO SANTANDER BRASIL S.A,de 1999 até 03/2016,Superindentente,Country Head da Santander Securities Services
33.884.145/0001-51,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BANCO SANTANDER BRASIL S.A,de 1999 até 03/2016,Superindentente,Country Head da Santander Securities Services
33.884.145/0001-51,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BRL TRUST DTVM S.A,Desde 01/04/2016,Sócio-Diretor,Administrador fiduciário
33.884.197/0001-28,2019-12-01,1,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Grupo Planner,2001/ Atual,Diretor / Conselheiro,Responsável pela administração fiduciária de Fundos de Investimento
33.884.197/0001-28,2019-12-01,1,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Planner Corretora de Valores S/A,1999/2000,Gerente,"Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos ""covenants"" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes."
33.884.197/0001-28,2019-12-01,1,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Banco Bradesco S/A,2000/2001,Gerente de Underwriting,"Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais)."
33.884.197/0001-28,2019-12-01,1,Artur Martins de Figueiredo,Diretor Responsável pelo FII,Banco Bandeirantes de Investimentos S/A,1986/1999,Analista de Investimento,"Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros."
34.007.109/0001-72,2019-12-01,1,Maria Clara Guimarães Gusmão,Diretor Responsável pelo FII,MRV Engenharia e Participações S.A.,Ago/10 a Jul/15,Analista de Relações com Investidores,Relação com os Investidores
34.007.109/0001-72,2019-12-01,1,Maria Clara Guimarães Gusmão,Diretor Responsável pelo FII,Inter DTVM Ltda.,Abr/16 até o presente,Diretora de Administração Fiduciária,Administração de todos os fundos administrados pela Inter DTVM
34.081.611/0001-23,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,Vortx DTVM,Ago/17 ~ Atual,Sócio Diretor,Serviços fiduciário
34.081.611/0001-23,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,EFG Bank,Dez/16 a Jun/17,Senior Vice President,Private banking e asset management
34.081.611/0001-23,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,BSI Bank,Ago/15 a Dez/16,Senior Vice President,Gestão de ativos
34.197.700/0001-30,2019-12-01,2,Daniel Doll Lemos,Diretor Responsável pelo FII,Socopa Sociedade Corretora Paulista S.A,05/2000,(i) Diretor de Administração de Fundos(ii) Diretor de Distribuição e Suitability,"Atuação no mercado financeiro e de capitais e no mercado cambial intermediando a negociação de títulos e valores mobiliários entre investidores e tomadores de recursos, e oferecendo serviços como plataformas de investimento pela internet (home broker), clubes de investimentos, financiamento para compra de ações (conta margem) e administração e custódia de títulos e valores mobiliários dos clientes."
34.508.872/0001-87,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,BSI Bank,Ago/15 a Dez/16,Senior Vice President,Gestão de ativos
34.508.872/0001-87,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,EFG Bank,Dez/16 a Jun/17,Senior Vice President,Private banking e asset management
34.508.872/0001-87,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,Vortx DTVM,Ago/17 - Atual,Sócio Diretor,Serviços fiduciários
34.508.923/0001-70,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,Vortx DTVM,Ago/17 - Atual,Sócio Diretor,Serviços fiduciários
34.508.923/0001-70,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,BSI Bank,Ago/15 a Dez/16,Senior Vice President,Gestão de ativos
34.508.923/0001-70,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,EFG Bank,Dez/16 a Jun/17,Senior Vice President,Private banking e asset management
34.509.007/0001-55,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,Vortx DTVM,Ago/17 - Atual,Sócio Diretor,Serviços fiduciários
34.509.007/0001-55,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,EFG Bank,Dez/16 a Jun/17,Senior Vice President,Private banking e asset management
34.509.007/0001-55,2019-12-01,1,Marcos Wanderley Pereira,Diretor Responsável pelo FII,BSI Bank,Ago/15 a Dez/16,Senior Vice President,Gestão de ativos
34.598.181/0001-11,2019-12-01,1,Maria Clara Guimarães Gusmão,Diretor Responsável pelo FII,Inter DTVM Ltda.,Abr/16 até o presente,Diretora de Administração Fiduciária,Diretora de Administração Fiduciária
34.598.181/0001-11,2019-12-01,1,Maria Clara Guimarães Gusmão,Diretor Responsável pelo FII,MRV Engenharia e Participações S.A.,Ago/10 a Jul/15,Analista de Relações com Investidores,Relação com os Investidores
34.691.925/0001-48,2019-12-01,1,ANDRÉ BERNARDINO DA CRUZ FILHO,Diretor Responsável pelo FII,Banco Bradesco S.A.,Atual,Diretor responsável pela administração dos Fundos,Instituição Financeira
34.835.191/0001-23,2019-12-01,1,Maria Clara Guimarães Gusmão,Diretor Responsável pelo FII,MRV Engenharia e Participações S.A.,Ago/10 a Jul/15,Analista de Relações com Investidores,Relação com os Investidores
34.835.191/0001-23,2019-12-01,1,Maria Clara Guimarães Gusmão,Diretor Responsável pelo FII,Inter DTVM Ltda.,Abr/16 até o presente,Diretora de Administração Fiduciária,Administração de todos os fundos administrados pela Inter DTVM
34.895.711/0001-93,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BRL TRUST DTVM S.A,Desde 01/04/2016,Sócio-Diretor,Administrador fiduciário
34.895.711/0001-93,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BANCO SANTANDER BRASIL S.A,de 1999 até 03/2016,Superindentente,Country Head da Santander Securities Services
34.895.894/0001-47,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BRL TRUST DTVM S.A,Desde 01/04/2016,Sócio-Diretor,Administrador fiduciário
34.895.894/0001-47,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BANCO SANTANDER BRASIL S.A,de 1999 até 03/2016,Superindentente,Country Head da Santander Securities Services
35.360.651/0001-77,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BANCO SANTANDER BRASIL S.A,de 1999 até 03/2016,Superindentente,Country Head da Santander Securities Services
35.360.651/0001-77,2019-12-01,2,Danilo Christófaro Barbieri,Diretor Responsável pelo FII,BRL TRUST DTVM S.A,Desde 01/04/2016,Sócio-Diretor,Administrador fiduciário
97.521.194/0001-02,2019-12-01,1,ORONZO CHIARELLA,Diretor Responsável pelo FII,BANCO BNP PARIBAS BRASIL S.A.,JUNHO/2016 ATÉ O MOMENTO,DIRETOR,DIRETOR RESPONSÁVEL PELA ADMINISTRAÇÃO DE RECURSOS DE TERCEIROS
97.521.194/0001-02,2019-12-01,1,ORONZO CHIARELLA,Diretor Responsável pelo FII,BANCO BNP PARIBAS BRASIL S.A.,JUNHO/2006 A JUNHO/2016,SUPERINTENDENTE BACK OFFICE,"Superintendente responsável na área de Back Office pela liquidação e formalização das operações de Pagamentos, Câmbio, Adiantamento a Fornecedores e Cadastro de Clientes."
97.521.225/0001-25,2019-08-01,3,Allan Hadid,Diretor Responsável pelo FII,Banco BTG Pactual S.A,De julho de 2014 até hoje,"Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management","Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management."
97.521.225/0001-25,2019-08-01,3,Allan Hadid,Diretor Responsável pelo FII,BRZ Investimentos,De junho de 2011 até junho de 2014,CEO (Chief Executive Officer),Atuou na área de gestão de recursos
97.521.225/0001-25,2019-12-01,1,Allan Hadid,Diretor Responsável pelo FII,BRZ Investimentos,De junho de 2011 até junho de 2014,CEO (Chief Executive Officer),Atuou na área de gestão de recursos
97.521.225/0001-25,2019-12-01,1,Allan Hadid,Diretor Responsável pelo FII,Banco BTG Pactual S.A,De julho de 2014 até hoje,"Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management","Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management."
00.332.266/0001-31,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,De 2015 até 2018,Chief Investment Officer,Investimentos Imobiliários
00.332.266/0001-31,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,Desde 2019,Chief Executive Officer,Investimentos Imobiliários
00.762.723/0001-28,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,desde 2019,CEO chief executive officer,Investimentos Imobiliários
00.762.723/0001-28,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,2015 - 2018,CIO Chief Investment officer,Investimentos Imobiliários
00.868.235/0001-08,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,desde 2019,Chief Executive Officer,Investimentos Imobiliários
00.868.235/0001-08,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,de 2015 até 2018,Chief Investment Officer,Investimentos Imobiliários
01.201.140/0001-90,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,de 2015 até 2018,Chief Investment Officer,Investimentos Imobiliários
01.201.140/0001-90,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,desde 2019,Chief Executive Officer,Investimentos Imobiliários
01.235.622/0001-61,2020-12-01,1,CARLOS ALBERTO SARAIVA,Diretor Responsável pelo FII,BNY Mellon Serviços Financeiros DTVM,2013 -Atualmente,Diretor Executivo,Responsável pelo negócio de Administração Fiduciária/ Banco
01.497.954/0001-14,2020-12-01,2,EDE ANTONIO GASPERIN,Diretor Responsável pelo FII,Corretora Geral de Valores e Câmbio Ltda.,Desde 01/06/1982,Diretor,Corretora de Valores e Câmbio
01.601.918/0001-59,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,2015 a 2018,Chief Investment Officer,Investimentos Imobiliários
01.601.918/0001-59,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,2019 até o presente momento,Chief Enterprise Officer,Investimentos Imobiliários
01.633.741/0001-72,2020-12-01,1,Fernando Ferreira da Silva Telles,Diretor Responsável pelo FII,Coinvalores C.C.V.M. Ltda.,24/06/1996 a atual,Sócio-diretor,Sociedade Distribuidora
01.636.325/0001-28,2020-12-01,1,CAROLINA ANDREA GARISTO GREGORIO,Diretor Responsável pelo FII,BR-CAPITAL D.T.V.M. S.A.,2016 até a presente data,Diretoria,Distribuidora de Títulos e Valores Mobiliários
01.636.325/0001-28,2020-12-01,1,CAROLINA ANDREA GARISTO GREGORIO,Diretor Responsável pelo FII,UNITAS CONSULTORIA E EMPREENDIMENTOS LTDA.,2016 até a presente data,Diretoria,"Consultoria Imobiliária, Estruturação e Desenvolvimento de Empreendimentos Imobiliária."
01.657.856/0001-05,2020-12-01,1,CAROLINA ANDREA GARISTO GREGÓRIO,Diretor Responsável pelo FII,BR-CAPITAL DTVM S.A.,2016 até a presente data,Diretora,Distribuidora de Titulos e Valores Mobiliários
01.657.856/0001-05,2020-12-01,1,CAROLINA ANDREA GARISTO GREGÓRIO,Diretor Responsável pelo FII,UNITAS CONSULTORIA E EMPREENDIMENTOS LTDA.,2016 até a presente data,Diretora,"Consultoria Imobiliária, Estruturação e Desenvolvimento de Empreendimentos Imobiliários"
01.964.775/0001-40,2020-12-01,1,Ernani Leite Vitorello,Diretor Responsável pelo FII,BANCO BCV,2011,Diretor Executivo,Administrador
02.027.437/0001-44,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,2015 - 2018,CIO Chief Investment officer,Investimentos Imobiliários
02.027.437/0001-44,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,desde 2019,CEO chief executive officer,Investimentos Imobiliários
02.508.235/0001-14,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,desde 2019,Chief Executive Officer,Investimentos Imobiliários
02.508.235/0001-14,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,de 2015 até 2018,Chief Investment Officer,Investimentos Imobiliários
03.251.720/0001-18,2020-12-01,1,Fernando Ferreira da Silva Telles,Diretor Responsável pelo FII,Coinvalores C.C.V.M. Ltda.,24/06/1996 a atual,Sócio-diretor,Sociedade Distribuidora
03.507.519/0001-59,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,2015 - 2018,CIO Chief Investment officer,Investimentos Imobiliários
03.507.519/0001-59,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,2019 até o presente momento,CEO chief executive officer,Investimentos Imobiliários
03.683.056/0001-86,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,2015 a 2018,Chief Investment Officer,Investimentos Imobiliários
03.683.056/0001-86,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,2019 até o presente momento,Chief Enterprise Officer,Investimentos Imobiliários
03.855.441/0001-63,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,Desde 2019,Chief Executive Officer,Investimentos Imobiliários
03.855.441/0001-63,2020-12-01,1,PAULO ANDRE PORTO BILYK,Diretor Responsável pelo FII,Rio Bravo Investimentos,De 2015 até 2018,Chief Investment Officer,Investimentos Imobiliários
04.066.582/0001-60,2020-12-01,1,Allan Hadid,Diretor Responsável pelo FII,BRZ Investimentos,De junho de 2011 até junho de 2014,CEO (Chief Executive Officer),Atuou na área de gestão de recursos
04.066.582/0001-60,2020-12-01,1,Allan Hadid,Diretor Responsável pelo FII,Banco BTG Pactual S.A,De julho de 2014 até hoje,"Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management","Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management."
04.141.645/0001-03,2020-12-01,1,CAROLINA ANDREA GARISTO GREGORIO,Diretor Responsável pelo FII,BR-CAPITAL D.T.V.M. S.A.,2016 até apresente data,Diretora,Distribuidora de Títulos e Valores Mobiliários
04.141.645/0001-03,2020-12-01,1,CAROLINA ANDREA GARISTO GREGORIO,Diretor Responsável pelo FII,UNITAS CONSULTORIA E EMPREENDIMENTOS LTDA.,2016 até apresente data,Diretora,"Consultoria Imobiliária, Estruturação e Desenvolvimento de Empreendimentos Imobiliária."
04.722.883/0001-02,2020-12-01,1,Allan Hadid,Diretor Responsável pelo FII,Banco BTG Pactual S.A,De julho de 2014 até hoje,"Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management","Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management."
04.722.883/0001-02,2020-12-01,1,Allan Hadid,Diretor Responsável pelo FII,BRZ Investimentos,De junho de 2011 até junho de 2014,CEO (Chief Executive Officer),Atuou na área de gestão de recursos
04.782.236/0001-88,2020-12-01,1,Fernando Ferreira da Silva Telles,Diretor Responsável pelo FII,Coinvalores C.C.V.M. Ltda.,24/06/1996,Diretor,Sociedade Corretora
05.437.916/0001-27,2020-12-01,1,Fernando Ferreira da Silva Telles,Diretor Responsável pelo FII,Coinvalores C.C.V.M. Ltda.,24/06/1996,Diretor,Sociedade Corretora
05.562.312/0001-02,2020-12-01,2,Gabriel José Lindenbaum,Representante de cotistas,Lisboa Lindenbaum Imoveis LTDA,30 anos,Sócio Gerente,Administração de imóveis
05.562.312/0001-02,2020-12-01,2,Allan Hadid,Diretor Responsável pelo FII,BRZ Investimentos,De junho de 2011 até junho de 2014,CEO (Chief Executive Officer),Atuou na área de gestão de recursos
05.562.312/0001-02,2020-12-01,2,Allan Hadid,Diretor Responsável pelo FII,Banco BTG Pactual S.A,De julho de 2014 até hoje,"Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management","Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management."
05.562.312/0001-02,2020-12-01,2,Luiz Gustavo Aurnheimer Vieira,Representante de cotistas,Consenso Locação e construção de Imóveis Ltda,17 anos,Sócio,Locação e construção de imóveis
06.175.262/0001-73,2020-12-01,1,José Alexandre Costa de Freitas,Diretor Responsável pelo FII,Oliveira Trust,Março de 1992 - Data atual,Diretor Presidente,Distribuidora de Títulos e Valores Mobiliários
07.000.400/0001-46,2020-12-01,1,GABRIEL JOSÉ LINDENBAUM,Representante de cotistas,LISBOA LINDENBAUM IMOVEIS LTDA.,29 anos,Sócio Gerente,Administração de Imoveis
07.000.400/0001-46,2020-12-01,1,Allan Hadid,Diretor Responsável pelo FII,Banco BTG Pactual S.A,De julho de 2014 até hoje,"Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management","Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management."
07.000.400/0001-46,2020-12-01,1,BERNARDO AURNHEIMER VIEIRA,Representante de cotistas,Consenso Locação e construção de Imóveis Ltda,16 aos,Sócio,administração
07.000.400/0001-46,2020-12-01,1,Allan Hadid,Diretor Responsável pelo FII,BRZ Investimentos,De junho de 2011 até junho de 2014,CEO (Chief Executive Officer),Atuou na área de gestão de recursos
07.000.400/0001-46,2020-12-01,1,Luiz Gustavo Aurnheimer Vieira,Representante de cotistas,Consenso Locação e construção de Imóveis Ltda,16 anos,Sócio,Locação e construção de imóveis
